result_id,result_month,winner_id,loser_id,winner_set_1,winner_set_2,winner_set_3,winner_set_4,winner_set_5,loser_set_1,loser_set_2,loser_set_3,loser_set_4,loser_set_5
5449,Nov-19,1459374,4560,6,6,6,0,0,7,4,4,0,0
5450,Mar-19,34159,28145,1,7,6,0,0,6,6,4,0,0
5452,Aug-19,55908,3644,6,5,6,6,6,7,7,4,3,3
5453,Feb-19,11161,10307,6,6,0,0,0,2,2,0,0,0
5454,Sep-19,2596786,2537714,6,6,0,0,0,4,4,0,0,0
5455,Oct-19,806774,60718,7,6,0,0,0,6,4,0,0,0
5456,Jul-19,4401,3671,6,6,0,0,0,3,4,0,0,0
5457,Jan-19,10473,11134,6,6,7,0,0,7,4,5,0,0
5458,Mar-19,224142,3691,2,6,6,0,0,6,2,3,0,0
5459,Mar-19,3691,3701,6,4,7,0,0,4,6,6,0,0
5460,Sep-19,208113,85660,6,6,0,0,0,3,4,0,0,0
5461,Oct-19,83218,4073,7,6,0,0,0,5,2,0,0,0
5462,Oct-19,3564,4584,6,6,0,0,0,4,3,0,0,0
5466,Sep-19,10829,52003,6,6,0,0,0,4,4,0,0,0
5467,Oct-19,207438,28097,6,6,0,0,0,3,4,0,0,0
5468,Mar-19,167938,52003,6,6,0,0,0,4,4,0,0,0
5469,Sep-19,53374,81226,3,6,6,7,0,6,3,2,6,0
5470,Sep-19,76531,79623,6,6,0,0,0,2,2,0,0,0
5473,Mar-19,2114659,11186,6,6,0,0,0,4,2,0,0,0
5474,Jul-19,2525708,2022457,6,7,0,0,0,3,5,0,0,0
5475,Dec-19,5218,379580,6,6,0,0,0,1,4,0,0,0
5477,Oct-19,1398935,57433,6,3,6,0,0,2,6,2,0,0
5478,Aug-19,66480,3654,6,6,0,0,0,1,4,0,0,0
5479,Mar-19,10246,10765,6,2,6,0,0,3,6,3,0,0
5481,Mar-19,4031,3943,6,6,0,0,0,2,0,0,0,0
5482,Mar-19,3850,253894,6,7,0,0,0,4,6,0,0,0
5485,Nov-19,1863628,60156,6,6,7,0,0,7,1,5,0,0
5486,Jan-19,3564,224142,6,7,6,0,0,4,5,1,0,0
5487,Nov-19,1570645,4021,6,7,0,0,0,2,6,0,0,0
5488,Oct-19,1399808,96338,3,6,6,0,0,6,3,1,0,0
5489,Jul-19,198546,2005359,7,6,0,0,0,6,0,0,0,0
5490,Jun-19,4169,1863628,7,6,0,0,0,6,3,0,0,0
5491,Nov-19,55419,51216,6,6,0,0,0,4,4,0,0,0
5492,Jul-19,2087254,802298,7,6,0,0,0,5,2,0,0,0
5494,Feb-19,2085750,95506,6,7,0,0,0,4,6,0,0,0
5495,Oct-19,3746,2500037,6,7,0,0,0,0,6,0,0,0
5496,Sep-19,1983491,11366,6,7,0,0,0,1,6,0,0,0
5497,Sep-19,1398938,3765,6,7,0,0,0,4,5,0,0,0
5499,Jul-19,10310,10590,6,6,0,0,0,1,2,0,0,0
5500,Oct-19,247320,3959,6,6,0,0,0,3,4,0,0,0
5502,Sep-19,10695,10325,6,6,0,0,0,1,1,0,0,0
5503,Jul-19,67623,196974,7,6,6,0,0,6,7,3,0,0
5504,Aug-19,1948598,55908,6,6,0,0,0,3,3,0,0,0
5505,Jan-19,3832,52294,6,6,7,0,0,1,1,6,0,0
5507,Nov-19,50772,4508,2,6,7,0,0,6,1,6,0,0
5508,Jan-19,10788,1609206,6,5,7,0,0,2,7,5,0,0
5509,Oct-19,125079,3850,6,6,0,0,0,1,2,0,0,0
5511,Jan-19,10819,10794,6,6,6,0,0,7,4,4,0,0
5512,Jul-19,1157738,1880727,6,7,0,0,0,4,6,0,0,0
5514,Sep-19,70649,51547,4,6,7,0,0,6,4,6,0,0
5515,Jan-19,10246,57418,6,7,0,0,0,1,6,0,0,0
5516,Sep-19,11348,28208,6,6,0,0,0,1,4,0,0,0
5517,Feb-19,51438,24836,4,6,6,0,0,6,3,4,0,0
5518,Feb-19,2611367,58235,6,6,0,0,0,2,3,0,0,0
5519,Sep-19,11342,28900,5,6,6,0,0,7,2,4,0,0
5521,Nov-19,1399808,1459374,6,6,0,0,0,4,4,0,0,0
5525,Feb-19,55282,3644,4,6,6,0,0,6,4,3,0,0
5526,Aug-19,73237,802298,4,6,6,0,0,6,0,3,0,0
5527,Mar-19,10281,10765,6,6,0,0,0,2,2,0,0,0
5529,Sep-19,58272,58235,6,6,0,0,0,3,3,0,0,0
5530,Aug-19,34103,58272,6,6,0,0,0,3,2,0,0,0
5531,Aug-19,10287,11247,6,6,0,0,0,4,3,0,0,0
5535,Aug-19,74911,42568,6,7,0,0,0,3,6,0,0,0
5538,Aug-19,206794,3597,6,6,0,0,0,3,2,0,0,0
5539,Jan-19,50083,2602428,6,6,0,0,0,4,1,0,0,0
5540,Nov-19,1570645,3994,5,7,7,0,0,7,6,6,0,0
5542,Jan-19,10347,57418,6,6,6,0,0,7,4,1,0,0
5543,Mar-19,10759,10885,6,6,0,0,0,3,3,0,0,0
5544,Aug-19,2516571,218755,6,6,0,0,0,2,4,0,0,0
5545,Jul-19,191910,1609278,6,6,0,0,0,3,1,0,0,0
5546,Sep-19,2602428,2096652,1,6,6,0,0,6,4,2,0,0
5547,Oct-19,28298,207050,6,6,0,0,0,3,0,0,0,0
5548,Jan-19,235621,4193,6,7,3,6,6,4,5,6,7,4
5549,Sep-19,2590128,28298,2,6,6,0,0,6,4,3,0,0
5550,Oct-19,1601923,373773,7,6,0,0,0,6,3,0,0,0
5552,Jul-19,80810,64366,6,6,0,0,0,2,3,0,0,0
5553,May-19,4633,2085750,6,6,0,0,0,3,2,0,0,0
5555,Apr-19,10347,191038,6,6,0,0,0,2,1,0,0,0
5557,Jan-19,206796,200399,6,6,0,0,0,4,4,0,0,0
5560,Mar-19,219786,11342,6,6,0,0,0,4,2,0,0,0
5561,Nov-19,1978582,4733,6,6,0,0,0,3,1,0,0,0
5562,Feb-19,259120,10839,1,6,6,0,0,6,3,4,0,0
5563,Jan-19,398304,10242,6,6,0,0,0,4,4,0,0,0
5564,Jan-19,67623,3867,7,7,0,0,0,5,6,0,0,0
5565,Jul-19,2044152,191865,7,6,0,0,0,6,4,0,0,0
5566,Jul-19,76531,3495,6,1,6,0,0,4,6,2,0,0
5567,Mar-19,1969408,28399,7,6,0,0,0,6,1,0,0,0
5569,Aug-19,253923,3687,3,6,7,7,0,6,1,6,5,0
5570,Mar-19,28290,2035498,3,6,6,0,0,6,4,4,0,0
5571,Feb-19,3711,4464,6,6,0,0,0,4,2,0,0,0
5572,Mar-19,83218,1194009,6,6,0,0,0,3,4,0,0,0
5573,Jul-19,51322,3666,6,6,0,0,0,1,4,0,0,0
5574,Jan-19,3464,3713,7,6,6,0,0,6,4,2,0,0
5576,Nov-19,4508,54883,6,6,0,0,0,4,4,0,0,0
5579,Mar-19,196974,3458,6,7,0,0,0,3,6,0,0,0
5580,Aug-19,3481,3569,6,1,7,0,0,4,6,5,0,0
5582,Oct-19,252053,2536184,6,7,6,0,0,7,6,4,0,0
5584,Aug-19,73237,60157,6,7,0,0,0,3,5,0,0,0
5586,Feb-19,200399,3499,7,6,0,0,0,6,1,0,0,0
5591,Dec-19,238409,153449,4,6,6,0,0,6,3,1,0,0
5592,Aug-19,2516571,3882,6,6,0,0,0,1,1,0,0,0
5593,Mar-19,11095,50083,6,2,6,0,0,4,6,0,0,0
5594,Nov-19,10850,1398920,6,3,6,0,0,4,6,3,0,0
5595,Nov-19,2594847,64428,6,6,0,0,0,4,3,0,0,0
5597,Sep-19,197507,85362,6,6,0,0,0,3,1,0,0,0
5598,Jul-19,3828,368898,6,3,6,0,0,3,6,3,0,0
5599,Aug-19,4372,3701,7,6,0,0,0,6,2,0,0,0
5600,Sep-19,4205,3871,6,3,6,6,0,3,6,1,2,0
5602,Sep-19,11640,79636,6,6,0,0,0,2,3,0,0,0
5603,Jan-19,67623,224142,6,6,0,0,0,4,3,0,0,0
5606,Sep-19,54847,1609443,7,6,0,0,0,6,3,0,0,0
5607,Oct-19,3586,55419,7,6,0,0,0,5,4,0,0,0
5608,Mar-19,73237,52886,6,6,0,0,0,4,3,0,0,0
5609,Oct-19,5164,4193,6,6,0,0,0,2,3,0,0,0
5610,Jan-19,53391,28836,6,6,0,0,0,1,1,0,0,0
5612,Mar-19,10850,10283,6,6,0,0,0,3,0,0,0,0
5613,Dec-19,50083,191924,2,6,6,0,0,6,2,2,0,0
5614,Sep-19,378488,42469,7,6,0,0,0,5,3,0,0,0
5616,Sep-19,2590128,4075,4,7,6,0,0,6,5,3,0,0
5618,Mar-19,3959,3478,6,6,0,0,0,4,4,0,0,0
5619,Jan-19,3686,3462,7,7,0,0,0,6,6,0,0,0
5620,Aug-19,3701,3878,6,6,0,0,0,1,3,0,0,0
5621,Jan-19,3959,1863628,6,6,6,0,0,2,2,4,0,0
5622,Oct-19,1906139,60718,6,7,0,0,0,4,5,0,0,0
5623,Dec-19,11286,28431,6,6,0,0,0,1,1,0,0,0
5624,Mar-19,92088,52346,7,6,0,0,0,5,1,0,0,0
5627,Aug-19,166504,1398938,7,6,0,0,0,6,1,0,0,0
5628,Oct-19,3962,200399,3,6,6,0,0,6,4,4,0,0
5629,Mar-19,3478,3713,7,6,0,0,0,6,2,0,0,0
5630,Aug-19,65638,154139,6,6,0,0,0,2,3,0,0,0
5631,Sep-19,4686,3587,3,6,6,0,0,6,4,3,0,0
5632,Aug-19,204410,3943,6,6,0,0,0,2,3,0,0,0
5633,Oct-19,27182,1194009,6,6,7,0,0,4,7,6,0,0
5634,Mar-19,51673,1712024,7,6,0,0,0,5,1,0,0,0
5635,Oct-19,3878,142094,7,6,0,0,0,6,4,0,0,0
5636,May-19,2590128,45571,6,6,0,0,0,4,3,0,0,0
5637,Mar-19,2555959,10338,7,7,0,0,0,5,5,0,0,0
5638,Oct-19,3558,1988251,6,6,0,0,0,4,4,0,0,0
5639,Aug-19,224678,3993,7,6,0,0,0,6,3,0,0,0
5640,Apr-19,54309,11140,2,6,6,0,0,6,4,3,0,0
5641,Jan-19,2555959,847617,7,7,0,0,0,6,5,0,0,0
5642,Aug-19,10244,2554103,4,6,6,0,0,6,4,0,0,0
5643,Aug-19,4205,53374,6,6,0,0,0,3,0,0,0,0
5645,Feb-19,5059,204410,6,7,0,0,0,3,5,0,0,0
5646,Mar-19,10703,167938,6,6,0,0,0,4,3,0,0,0
5647,Oct-19,4464,3499,6,6,0,0,0,2,2,0,0,0
5649,Oct-19,161912,10244,6,6,0,0,0,2,4,0,0,0
5650,Mar-19,219786,11349,6,4,6,0,0,3,6,3,0,0
5652,Aug-19,10307,10310,6,7,0,0,0,2,6,0,0,0
5653,Jul-19,3503,96338,7,3,6,0,0,6,6,4,0,0
5654,Sep-19,85223,11767,6,6,0,0,0,2,1,0,0,0
5655,Oct-19,1712668,67626,6,7,0,0,0,3,6,0,0,0
5656,Nov-19,3850,58289,6,6,0,0,0,1,3,0,0,0
5657,Jan-19,58235,74588,6,6,0,0,0,1,4,0,0,0
5658,Oct-19,2095984,3558,5,6,7,0,0,7,2,6,0,0
5659,Aug-19,3994,3839,7,7,0,0,0,6,6,0,0,0
5660,Nov-19,3982,2085750,7,3,6,0,0,6,6,2,0,0
5661,Jan-19,58235,2231281,6,7,0,0,0,3,6,0,0,0
5662,Nov-19,69327,60718,3,6,7,0,0,6,3,6,0,0
5663,Sep-19,3673,114367,6,6,0,0,0,4,1,0,0,0
5664,Oct-19,55908,204410,6,6,0,0,0,3,2,0,0,0
5665,Aug-19,1008596,64324,6,6,0,0,0,3,4,0,0,0
5668,Jan-19,10793,223621,7,1,6,0,0,5,6,4,0,0
5669,Sep-19,2555959,240233,1,6,6,0,0,6,0,3,0,0
5670,Oct-19,3686,606930,6,6,7,0,0,4,7,6,0,0
5671,Sep-19,3943,56823,1,6,6,0,0,6,3,2,0,0
5672,Nov-19,46561,52873,4,6,6,0,0,6,3,4,0,0
5674,Mar-19,10695,10351,6,6,0,0,0,3,4,0,0,0
5676,Sep-19,10383,10537,6,6,0,0,0,2,0,0,0,0
5677,Nov-19,405461,208113,6,6,6,0,0,3,7,1,0,0
5678,Aug-19,28900,45027,6,6,0,0,0,0,2,0,0,0
5679,Aug-19,28081,3486,7,7,0,0,0,6,5,0,0,0
5681,Mar-19,58235,167901,6,6,6,0,0,7,4,0,0,0
5682,Aug-19,5218,3605,6,6,0,0,0,4,2,0,0,0
5683,Aug-19,268261,10788,6,7,0,0,0,1,6,0,0,0
5684,Jan-19,67623,95506,6,6,0,0,0,2,2,0,0,0
5685,Sep-19,11042,2114659,6,6,0,0,0,1,3,0,0,0
5686,Sep-19,3867,64700,7,4,7,0,0,6,6,6,0,0
5687,Oct-19,4348,153710,4,7,6,0,0,6,5,2,0,0
5689,Feb-19,94283,3460,6,6,0,0,0,4,3,0,0,0
5690,Oct-19,10532,10527,7,6,0,0,0,5,4,0,0,0
5691,Aug-19,4299,4622,7,6,0,0,0,6,3,0,0,0
5692,Jan-19,34159,52345,6,7,0,0,0,4,6,0,0,0
5694,Oct-19,28085,58915,4,7,6,0,0,6,6,1,0,0
5695,Aug-19,28081,4445,6,6,0,0,0,2,4,0,0,0
5697,Jul-19,196974,3700,7,6,7,0,0,6,7,6,0,0
5698,Nov-19,247320,67623,4,4,4,0,0,2,1,2,0,0
5699,Oct-19,45645,4445,7,7,0,0,0,6,6,0,0,0
5700,Mar-19,3961,57251,7,3,6,0,0,5,6,2,0,0
5702,Jan-19,3587,142094,7,6,6,0,0,6,3,3,0,0
5703,Oct-19,45645,2095346,4,6,6,0,0,6,2,2,0,0
5704,May-19,45571,373773,6,7,6,0,0,7,6,2,0,0
5705,Mar-19,378488,11361,6,6,0,0,0,3,4,0,0,0
5706,Oct-19,28990,79542,6,6,0,0,0,1,2,0,0,0
5707,Feb-19,10469,10839,6,6,6,0,0,4,7,3,0,0
5708,Aug-19,33118,10812,6,6,0,0,0,4,2,0,0,0
5709,Jan-19,11095,2514772,6,3,6,0,0,4,6,3,0,0
5710,Jul-19,4445,2204714,1,7,6,0,0,6,5,2,0,0
5712,Mar-19,11349,10287,6,6,0,0,0,3,4,0,0,0
5713,Sep-19,1607950,58272,6,7,0,0,0,4,6,0,0,0
5715,Jul-19,3766,54196,6,7,0,0,0,4,5,0,0,0
5716,Aug-19,52341,3608,2,6,7,0,0,6,1,6,0,0
5717,Aug-19,90634,4633,6,6,0,0,0,3,4,0,0,0
5718,Oct-19,57418,268261,2,6,6,0,0,6,2,4,0,0
5719,Jul-19,10259,11666,6,6,6,0,0,7,3,1,0,0
5720,Feb-19,3761,1194009,1,6,7,0,0,6,3,6,0,0
5721,Jul-19,1940917,212742,6,6,0,0,0,2,1,0,0,0
5722,Sep-19,42587,252210,6,6,0,0,0,1,1,0,0,0
5723,Aug-19,77968,3713,3,6,6,0,0,6,3,2,0,0
5725,Sep-19,55200,76791,7,6,0,0,0,5,0,0,0,0
5726,Jul-19,1399808,247320,7,1,6,0,0,5,6,3,0,0
5727,Oct-19,1940917,802298,6,6,0,0,0,2,2,0,0,0
5728,Nov-19,10347,10305,7,6,0,0,0,6,4,0,0,0
5730,Feb-19,3993,3654,6,6,0,0,0,1,2,0,0,0
5731,Sep-19,3746,3654,7,5,6,0,0,5,7,2,0,0
5733,Nov-19,28298,5218,7,4,6,0,0,6,6,4,0,0
5737,Feb-19,70649,364584,6,2,6,0,0,3,6,4,0,0
5739,Aug-19,3589,4401,6,6,0,0,0,4,3,0,0,0
5741,Jul-19,1394174,59419,7,7,0,0,0,5,5,0,0,0
5742,Oct-19,4686,4031,7,2,6,0,0,5,6,3,0,0
5743,Sep-19,56801,1609206,7,6,0,0,0,6,2,0,0,0
5746,Aug-19,2230756,2555950,5,6,6,0,0,7,3,4,0,0
5748,Sep-19,11346,10577,7,3,7,0,0,6,6,5,0,0
5749,Aug-19,10292,114452,6,6,0,0,0,1,1,0,0,0
5751,Mar-19,204410,260593,6,6,7,0,0,7,4,6,0,0
5752,Jul-19,3608,67623,6,7,0,0,0,3,6,0,0,0
5753,Jul-19,10819,10286,6,6,0,0,0,3,1,0,0,0
5754,Dec-19,42381,11095,7,7,0,0,0,5,5,0,0,0
5758,Oct-19,176778,4633,6,6,0,0,0,4,3,0,0,0
5760,Jul-19,4690,207061,7,7,0,0,0,5,6,0,0,0
5762,Oct-19,3488,200392,7,6,0,0,0,6,2,0,0,0
5765,Jan-19,4445,240231,3,7,6,0,0,6,5,3,0,0
5767,Oct-19,3475,53374,4,6,6,0,0,6,2,4,0,0
5768,Oct-19,91084,203845,6,6,6,0,0,3,7,1,0,0
5770,Oct-19,45027,11558,6,1,7,0,0,2,6,5,0,0
5771,Jul-19,4073,1083703,7,6,0,0,0,5,1,0,0,0
5772,Aug-19,3901,3488,6,5,7,0,0,4,7,6,0,0
5773,Jan-19,10819,10323,6,6,0,0,0,2,4,0,0,0
5774,Jun-19,3765,179979,7,6,0,0,0,6,3,0,0,0
5777,Oct-19,207050,34201,6,7,0,0,0,2,6,0,0,0
5778,Mar-19,2555959,11775,6,6,0,0,0,4,3,0,0,0
5779,Nov-19,65365,3673,7,7,0,0,0,6,6,0,0,0
5780,Oct-19,2500037,80810,6,6,0,0,0,3,3,0,0,0
5781,Aug-19,11666,28145,2,6,6,0,0,6,3,3,0,0
5782,Jun-19,802298,42919,6,6,0,0,0,1,4,0,0,0
5785,Oct-19,4686,204410,6,6,0,0,0,3,4,0,0,0
5786,Nov-19,3850,2544742,7,6,0,0,0,5,2,0,0,0
5787,Oct-19,11076,34144,7,6,0,0,0,6,3,0,0,0
5791,Feb-19,1398935,206794,7,6,0,0,0,5,3,0,0,0
5792,Jul-19,91084,3699,4,6,6,0,0,6,3,1,0,0
5795,Sep-19,82651,57423,7,4,6,0,0,5,6,3,0,0
5797,Feb-19,10319,2230756,6,6,0,0,0,3,2,0,0,0
5798,Oct-19,65365,3671,7,3,6,0,0,6,6,3,0,0
5799,Nov-19,51433,73951,6,6,0,0,0,2,2,0,0,0
5800,Apr-19,10850,11466,7,6,0,0,0,6,2,0,0,0
5801,Nov-19,4205,200425,7,6,0,0,0,6,1,0,0,0
5803,Aug-19,81226,224134,6,7,4,6,0,3,6,6,1,0
5804,Aug-19,247320,4445,6,3,6,0,0,4,6,4,0,0
5805,Aug-19,2555950,2114659,6,3,6,0,0,4,6,3,0,0
5808,Sep-19,4072,162815,6,6,0,0,0,4,0,0,0,0
5809,Feb-19,2555953,11095,6,6,0,0,0,0,3,0,0,0
5810,Jul-19,1971098,1398935,7,4,6,0,0,6,6,3,0,0
5813,Aug-19,247320,806774,6,6,0,0,0,2,4,0,0,0
5814,Mar-19,3761,4151,6,6,0,0,0,2,2,0,0,0
5815,Nov-19,1973123,3965,7,6,0,0,0,5,2,0,0,0
5819,Sep-19,235621,52294,3,6,6,6,0,6,2,4,3,0
5820,Aug-19,593241,11042,6,3,6,0,0,4,6,4,0,0
5821,Feb-19,11775,2514772,6,7,0,0,0,4,5,0,0,0
5824,May-19,45571,67591,6,6,0,0,0,4,4,0,0,0
5825,Sep-19,806774,3718,7,6,0,0,0,6,4,0,0,0
5827,Sep-19,218163,606930,7,6,0,0,0,6,4,0,0,0
5829,Mar-19,3456,3608,6,7,0,0,0,1,5,0,0,0
5830,Aug-19,398304,11349,6,2,6,0,0,0,6,4,0,0
5831,Sep-19,2594847,166504,6,6,0,0,0,3,0,0,0,0
5833,Aug-19,84513,42469,6,6,0,0,0,2,4,0,0,0
5834,Oct-19,52294,260593,6,6,0,0,0,3,1,0,0,0
5835,Jan-19,70649,10885,6,6,0,0,0,3,2,0,0,0
5838,Aug-19,10819,83015,5,7,6,0,0,7,5,4,0,0
5839,Jul-19,51653,34191,7,6,0,0,0,6,3,0,0,0
5840,Oct-19,56797,45581,6,6,0,0,0,4,4,0,0,0
5841,Mar-19,2231281,10283,6,6,0,0,0,3,2,0,0,0
5842,Mar-19,11247,52345,6,0,6,0,0,2,6,4,0,0
5843,Aug-19,28472,28924,6,7,0,0,0,1,6,0,0,0
5844,Sep-19,83713,1601923,6,3,6,0,0,2,6,3,0,0
5845,Aug-19,3478,253923,6,7,6,0,0,4,6,1,0,0
5848,Jan-19,11063,10789,6,6,0,0,0,4,2,0,0,0
5849,Aug-19,10765,2231281,5,7,6,0,0,7,6,3,0,0
5850,Sep-19,51288,93398,6,6,0,0,0,3,4,0,0,0
5853,Feb-19,11558,836822,6,6,0,0,0,1,2,0,0,0
5855,Mar-19,50083,2555959,4,7,6,0,0,6,5,4,0,0
5856,Sep-19,3569,1940917,7,6,0,0,0,5,4,0,0,0
5857,Jan-19,52345,28900,6,6,0,0,0,3,4,0,0,0
5859,Sep-19,10774,1742954,7,7,0,0,0,6,6,0,0,0
5861,Aug-19,79636,114452,2,7,7,0,0,6,5,6,0,0
5862,Aug-19,34103,11342,7,6,0,0,0,5,4,0,0,0
5864,Oct-19,146056,50113,7,6,0,0,0,6,2,0,0,0
5867,Mar-19,10769,10352,5,7,6,0,0,7,6,2,0,0
5868,Nov-19,405461,45571,6,6,0,0,0,2,2,0,0,0
5869,Feb-19,1398935,206800,6,6,0,0,0,2,0,0,0,0
5870,Aug-19,2502217,10866,6,6,0,0,0,4,3,0,0,0
5871,Nov-19,141998,83713,7,6,0,0,0,5,2,0,0,0
5872,Aug-19,73237,94283,6,3,6,0,0,4,6,3,0,0
5874,Aug-19,51304,24836,3,6,6,0,0,6,4,0,0,0
5876,Sep-19,1983491,96498,6,7,0,0,0,2,5,0,0,0
5877,Aug-19,11140,2555953,7,6,0,0,0,6,4,0,0,0
5878,Nov-19,67623,176778,4,3,4,4,0,2,4,1,1,0
5879,Oct-19,10703,93201,6,3,6,0,0,3,6,3,0,0
5880,Sep-19,11767,1609206,7,6,0,0,0,5,3,0,0,0
5881,Aug-19,52873,51794,6,6,0,0,0,3,4,0,0,0
5882,Sep-19,10248,10751,6,7,0,0,0,0,5,0,0,0
5883,Mar-19,163432,49954,0,7,7,0,0,6,6,6,0,0
5885,Aug-19,4169,206794,6,6,0,0,0,1,4,0,0,0
5886,Mar-19,1736726,11042,7,6,0,0,0,5,4,0,0,0
5887,Jan-19,3607,1570645,4,7,6,0,0,6,6,2,0,0
5888,Oct-19,10765,11076,6,6,0,0,0,2,3,0,0,0
5890,Aug-19,65230,303997,6,4,6,0,0,4,6,2,0,0
5892,Jul-19,3503,1945656,3,6,7,0,0,6,1,6,0,0
5893,Jul-19,308451,1639509,6,6,0,0,0,3,4,0,0,0
5897,Jan-19,196974,3569,6,7,0,0,0,1,5,0,0,0
5900,Sep-19,1940917,4905,6,6,0,0,0,3,2,0,0,0
5902,Jul-19,3994,3713,6,7,0,0,0,4,6,0,0,0
5903,Jul-19,252053,10063,7,6,0,0,0,5,3,0,0,0
5904,Sep-19,398304,219786,7,7,0,0,0,6,5,0,0,0
5906,Nov-19,3608,3765,6,6,0,0,0,4,3,0,0,0
5908,Aug-19,11599,45027,2,7,6,0,0,6,5,2,0,0
5911,Jul-19,303997,3533,6,2,6,0,0,2,6,4,0,0
5912,Mar-19,51297,3761,6,6,0,0,0,3,3,0,0,0
5913,Oct-19,1983491,10259,6,6,0,0,0,2,3,0,0,0
5914,Aug-19,4417,95161,7,7,0,0,0,5,6,0,0,0
5916,Oct-19,83218,212742,6,6,0,0,0,0,3,0,0,0
5917,Aug-19,51322,2085750,7,6,0,0,0,6,4,0,0,0
5918,Sep-19,11035,1983491,6,6,0,0,0,1,1,0,0,0
5919,Mar-19,3608,3867,7,6,0,0,0,5,4,0,0,0
5920,Oct-19,10303,55200,7,6,0,0,0,5,0,0,0,0
5921,Jan-19,50083,10292,6,6,0,0,0,1,0,0,0,0
5922,Jul-19,77442,10839,6,6,0,0,0,4,2,0,0,0
5924,Oct-19,1940917,3468,1,6,6,0,0,6,3,4,0,0
5926,Sep-19,206783,1863628,6,6,6,0,0,3,7,3,0,0
5927,Jul-19,195354,39539,6,6,0,0,0,2,1,0,0,0
5928,May-19,57529,51259,6,6,0,0,0,1,4,0,0,0
5929,Jan-19,11035,10854,6,7,0,0,0,1,6,0,0,0
5930,Aug-19,3882,2590128,7,6,0,0,0,6,3,0,0,0
5931,Sep-19,2542115,303997,6,6,0,0,0,4,2,0,0,0
5932,Sep-19,45027,2230756,6,4,6,0,0,3,6,2,0,0
5934,Jan-19,10759,10479,7,6,0,0,0,6,2,0,0,0
5935,Oct-19,45581,203845,6,6,0,0,0,3,2,0,0,0
5936,Feb-19,85223,11247,7,6,0,0,0,6,4,0,0,0
5937,Sep-19,11558,1607950,7,6,0,0,0,5,4,0,0,0
5938,Nov-19,247320,224678,3,4,4,4,0,4,2,2,2,0
5939,Jul-19,3462,5218,6,7,0,0,0,4,6,0,0,0
5940,Aug-19,235621,4560,6,6,6,0,0,4,1,3,0,0
5941,Sep-19,3867,1607952,6,6,0,0,0,0,4,0,0,0
5943,Nov-19,67499,56823,6,6,0,0,0,1,2,0,0,0
5944,Aug-19,10819,11359,6,6,0,0,0,2,0,0,0,0
5945,Sep-19,10866,81943,7,6,0,0,0,5,1,0,0,0
5946,Mar-19,3597,45571,6,6,0,0,0,3,0,0,0,0
5950,Feb-19,207037,3474,6,7,0,0,0,2,5,0,0,0
5954,Jul-19,196974,2596786,6,7,0,0,0,4,6,0,0,0
5955,Sep-19,57216,253016,7,7,0,0,0,5,6,0,0,0
5957,Sep-19,1940917,49953,7,6,0,0,0,6,2,0,0,0
5959,Oct-19,1740216,54883,6,6,0,0,0,3,4,0,0,0
5961,Aug-19,11599,10319,6,3,7,0,0,3,6,5,0,0
5963,Aug-19,2521591,95182,6,6,0,0,0,1,0,0,0,0
5964,Oct-19,75587,54846,7,7,0,0,0,6,6,0,0,0
5965,Jul-19,3839,76935,6,6,0,0,0,2,4,0,0,0
5967,Nov-19,3994,444780,7,6,0,0,0,5,3,0,0,0
5968,Aug-19,10324,10283,6,6,0,0,0,1,2,0,0,0
5969,Sep-19,10789,45027,6,6,0,0,0,4,3,0,0,0
5970,Aug-19,1607950,10324,7,7,0,0,0,5,6,0,0,0
5971,Jan-19,11775,28900,7,3,6,0,0,6,6,1,0,0
5972,Nov-19,3746,70522,6,4,6,0,0,2,6,3,0,0
5974,Sep-19,51304,10789,6,6,0,0,0,3,2,0,0,0
5975,Dec-19,2590128,2095346,7,6,6,0,0,6,3,1,0,0
5976,Feb-19,3687,5218,6,3,6,0,0,3,6,3,0,0
5978,Sep-19,10248,191924,6,6,0,0,0,2,4,0,0,0
5980,Sep-19,411593,60718,6,3,6,0,0,2,6,2,0,0
5983,Jan-19,10351,10821,4,6,6,0,0,6,2,1,0,0
5984,Oct-19,53374,3982,7,7,0,0,0,6,5,0,0,0
5985,Oct-19,439496,3721,3,7,6,0,0,6,6,3,0,0
5986,Jan-19,3691,3686,6,7,5,5,7,3,6,7,7,6
5987,Jul-19,65638,2525708,6,2,7,0,0,4,6,5,0,0
5988,Jul-19,5218,4445,7,6,0,0,0,6,3,0,0,0
5990,Dec-19,153449,53474,0,7,7,0,0,6,6,5,0,0
5991,Jan-19,4560,3927,6,6,0,0,0,3,3,0,0,0
5993,Aug-19,10307,28399,6,7,0,0,0,3,6,0,0,0
5996,Aug-19,51297,200425,4,6,6,0,0,6,3,4,0,0
5997,Sep-19,93398,2544742,6,6,6,0,0,3,7,3,0,0
5998,Jan-19,4515,3499,6,6,5,1,6,4,3,7,6,3
5999,Nov-19,4348,2070519,1,7,6,0,0,6,5,3,0,0
6000,Jan-19,10246,10590,3,6,7,0,0,6,3,6,0,0
6001,Feb-19,3589,1157738,7,5,6,0,0,5,7,2,0,0
6002,Nov-19,50772,2536184,6,6,7,0,0,2,7,6,0,0
6005,Jun-19,218755,2530168,6,6,6,0,0,7,4,0,0,0
6007,Oct-19,262476,51304,3,6,7,0,0,6,3,5,0,0
